sourceID,source,class_id,class_name,split,institutionCode,collectionCode,scientificName
2252194306,gbif,0,not_useful,val,COLO,B,Ulota phyllantha Brid.
608406373,inat,0,not_useful,train,,,
2859023415,gbif,0,not_useful,test,CM,botany,Lemna minor L.
608420544,inat,0,not_useful,train,,,
607643013,inat,0,not_useful,test,,,
2859467314,gbif,0,not_useful,test,CM,botany,Tropaeolum majus L.
607879707,inat,0,not_useful,train,,,
608180692,inat,0,not_useful,test,,,
370085867,inat,0,not_useful,train,,,
2859023642,gbif,0,not_useful,test,CM,botany,Orontium aquaticum L.
608401462,inat,0,not_useful,train,,,
608178882,inat,0,not_useful,train,,,
2859282318,gbif,0,not_useful,train,CM,botany,Lemna minor L.
577383417,inat,0,not_useful,train,,,
2859470347,gbif,0,not_useful,train,CM,botany,Capsicum annuum L.
2859127305,gbif,0,not_useful,train,CM,botany,Galearis spectabilis (L.) Raf.
608386794,inat,0,not_useful,test,,,
605397013,inat,0,not_useful,train,,,
2859307595,gbif,0,not_useful,val,CM,botany,Lemna minor L.
588204966,inat,0,not_useful,train,,,
572122218,inat,0,not_useful,val,,,
607258956,inat,0,not_useful,train,,,
608434991,inat,0,not_useful,test,,,
608445679,inat,0,not_useful,test,,,
4948980612,gbif,0,not_useful,val,NAU,,Johnstonella angustifolia (Torr.) Hasenstab & M.G.Simpson
608217990,inat,0,not_useful,train,,,
2859280423,gbif,0,not_useful,val,CM,botany,Spirodela polyrhiza (L.) Schleid.
608445004,inat,0,not_useful,train,,,
608278515,inat,0,not_useful,train,,,
608446167,inat,0,not_useful,train,,,
2859281644,gbif,0,not_useful,train,CM,botany,Lemna minor L.
2410601979,gbif,0,not_useful,val,nbf,so2-mosses,Dicranoweisia cirrata (Hedw.) Lindb.
608408061,inat,0,not_useful,train,,,
608089382,inat,0,not_useful,test,,,
608439898,inat,0,not_useful,test,,,
565210754,inat,0,not_useful,train,,,
1986856406,gbif,0,not_useful,train,USU,UTC,Eriogonum shockleyi var. shockleyi
608240398,inat,0,not_useful,val,,,
608049095,inat,0,not_useful,train,,,
608439615,inat,0,not_useful,val,,,
4024798528,gbif,0,not_useful,train,TAM,TAM,Geranium sibiricum L.
603903678,inat,0,not_useful,test,,,
607538117,gbif,0,not_useful,test,MNHN,P,Psychotria schweinfurthii Hiern
3312931301,gbif,0,not_useful,train,CM,botany,Wolffia brasiliensis Wedd.
1258002346,gbif,0,not_useful,val,MO,Tropicos,Clidemia D.Don
2859070331,gbif,0,not_useful,val,CM,botany,Amelanchier canadensis (L.) Medik.
608044708,inat,0,not_useful,test,,,
608323312,inat,0,not_useful,val,,,
524702321,inat,0,not_useful,train,,,
3498204577,gbif,0,not_useful,test,SBAC,,Arisaema dracontium (L.) Schott
608333696,inat,0,not_useful,val,,,
472224001,inat,0,not_useful,val,,,
598714604,inat,0,not_useful,train,,,
607794599,gbif,0,not_useful,train,MNHN,P,Lamiaceae
520682382,inat,0,not_useful,train,,,
607614279,inat,0,not_useful,test,,,
608324851,inat,0,not_useful,train,,,
600509132,inat,0,not_useful,val,,,
2351028232,gbif,0,not_useful,train,UdeM,MT,Polygonatum multiflorum (L.) All.
2859010298,gbif,0,not_useful,train,CM,botany,Lemna minor L.
37525724,inat,0,not_useful,test,,,
608347864,inat,0,not_useful,train,,,
488016207,inat,0,not_useful,train,,,
5894036798,gbif,0,not_useful,test,SGAV-and-NHMD,,Isothecium myosuroides Brid.
2859023626,gbif,0,not_useful,test,CM,botany,Spirodela polyrhiza (L.) Schleid.
608339026,inat,0,not_useful,train,,,
603935318,inat,0,not_useful,train,,,
595392699,inat,0,not_useful,train,,,
608267631,inat,0,not_useful,test,,,
5922590641,gbif,0,not_useful,train,NRM,POLLENREFERENCE,Sparganium emersum Rehmann
523290455,inat,0,not_useful,train,,,
466464459,inat,0,not_useful,train,,,
608426863,inat,0,not_useful,train,,,
608150131,inat,0,not_useful,train,,,
595888073,inat,0,not_useful,train,,,
608328192,inat,0,not_useful,train,,,
608149400,inat,0,not_useful,val,,,
608226460,inat,0,not_useful,train,,,
517421408,inat,0,not_useful,test,,,
606638170,inat,0,not_useful,train,,,
595675304,inat,0,not_useful,train,,,
603676270,inat,0,not_useful,train,,,
2859282317,gbif,0,not_useful,train,CM,botany,Spirodela polyrhiza (L.) Schleid.
508428674,inat,0,not_useful,train,,,
544340196,inat,0,not_useful,val,,,
608340631,inat,0,not_useful,train,,,
608436903,inat,0,not_useful,train,,,
3001129165,gbif,0,not_useful,val,TAM,TAM,Larix russica (Endl.) Sabine ex Trautv.
4121799314,gbif,0,not_useful,train,OBI,,Gemmabryum bicolor (Dicks.) J.R.Spence
2859020631,gbif,0,not_useful,train,CM,botany,Lemna trisulca L.
2859283306,gbif,0,not_useful,train,CM,botany,Lemna minor L.
2408527483,gbif,0,not_useful,val,nbf,so2-mosses,Solenostoma gracillimum (Sm.) R.M.Schust.
577463314,inat,0,not_useful,train,,,
607771065,inat,0,not_useful,train,,,
607358652,inat,0,not_useful,train,,,
3762225327,gbif,0,not_useful,train,NMR,NMR Collection,Dioclea reflexa Hook.f.
607973357,inat,0,not_useful,train,,,
5922559663,gbif,0,not_useful,train,NRM,POLLENREFERENCE,Fuchsia magellanica Lam.
2859308728,gbif,0,not_useful,val,CM,botany,Wolffia brasiliensis Wedd.
608367573,inat,0,not_useful,val,,,
1260854080,gbif,0,not_useful,train,QCNE,Tropicos,Magnolia bankardiorum M.O.Dillon & Sánchez Vega
608031226,inat,0,not_useful,train,,,
606831285,inat,0,not_useful,train,,,
2859281528,gbif,0,not_useful,train,CM,botany,Lemna minor L.
608133750,inat,0,not_useful,val,,,
4987944761,gbif,0,not_useful,train,ILL,,Actinastrum hantzschii Lagerh.
2242360546,gbif,0,not_useful,train,DBG,KHD,Ceratophyllum demersum L.
608036477,inat,0,not_useful,train,,,
2859281645,gbif,0,not_useful,train,CM,botany,Lemna minor L.
605958421,inat,0,not_useful,test,,,
586566080,inat,0,not_useful,train,,,
607327424,inat,0,not_useful,val,,,
608447556,inat,0,not_useful,train,,,
608223506,inat,0,not_useful,train,,,
2859304630,gbif,0,not_useful,test,CM,botany,Wolffia columbiana H.Karst.
607967005,inat,0,not_useful,train,,,
2859306627,gbif,0,not_useful,train,CM,botany,Lemna minor L.
2859163307,gbif,0,not_useful,test,CM,botany,Daucus carota L.
607185313,inat,0,not_useful,val,,,
608318197,inat,0,not_useful,train,,,
606680278,inat,0,not_useful,train,,,
606848882,inat,0,not_useful,train,,,
2859305620,gbif,0,not_useful,train,CM,botany,Spirodela polyrhiza (L.) Schleid.
2242417770,gbif,0,not_useful,test,DBG,KHD,Wolffia columbiana H.Karst.
607798299,gbif,0,not_useful,train,MNHN,P,Galiniera saxifraga (Hochst.) Bridson
4121799361,gbif,0,not_useful,test,OBI,,Rhizomnium glabrescens (Kindb.) T.J.Kop.
607983641,inat,0,not_useful,test,,,
579935653,inat,0,not_useful,val,,,
598513182,inat,0,not_useful,val,,,
607281508,inat,0,not_useful,test,,,
608244727,inat,0,not_useful,train,,,
608347939,inat,0,not_useful,train,,,
606965391,inat,0,not_useful,test,,,
589836996,inat,0,not_useful,test,,,
2859279625,gbif,0,not_useful,test,CM,botany,Lemna minor L.
608406156,inat,0,not_useful,val,,,
375257479,inat,0,not_useful,train,,,
584574606,inat,0,not_useful,train,,,
574786238,gbif,0,not_useful,train,RBGE,E,Senecio decurrens DC.
2859361319,gbif,0,not_useful,test,CM,botany,Amelanchier lucida (Fernald) Fernald
608244565,inat,0,not_useful,train,,,
2859304304,gbif,0,not_useful,train,CM,botany,Wolffia columbiana H.Karst.
607212148,inat,0,not_useful,val,,,
608216412,inat,0,not_useful,train,,,
607201892,inat,0,not_useful,train,,,
608446393,inat,0,not_useful,train,,,
2859022433,gbif,0,not_useful,train,CM,botany,Lemna valdiviana Phil.
608400249,inat,0,not_useful,train,,,
608385089,inat,0,not_useful,val,,,
606510053,inat,0,not_useful,test,,,
605324036,inat,0,not_useful,test,,,
2859280313,gbif,0,not_useful,train,CM,botany,Lemna minor L.
605896902,inat,0,not_useful,train,,,
599470319,inat,0,not_useful,train,,,
603877148,inat,0,not_useful,train,,,
4092653608,gbif,0,not_useful,test,UARK,,Dichelyma falcatum (Hedw.) Myrin
607345110,inat,0,not_useful,train,,,
4092655458,gbif,0,not_useful,train,UARK,,Catagonium politum (Hook. & Wilson) Dusén ex Broth.
608436839,inat,0,not_useful,train,,,
608401647,inat,0,not_useful,train,,,
608100733,inat,0,not_useful,train,,,
607982597,inat,0,not_useful,train,,,
608429065,inat,0,not_useful,train,,,
555999009,inat,0,not_useful,test,,,
607396853,inat,0,not_useful,train,,,
2859016300,gbif,0,not_useful,train,CM,botany,Spirodela polyrhiza (L.) Schleid.
607767619,inat,0,not_useful,train,,,
608244758,inat,0,not_useful,train,,,
607144013,inat,0,not_useful,val,,,
221741886,inat,0,not_useful,train,,,
608421339,inat,0,not_useful,test,,,
604145261,inat,0,not_useful,train,,,
4849455113,gbif,0,not_useful,train,BUT,,Physcomitrium pyriforme (Hedw.) Brid.
607137332,inat,0,not_useful,train,,,
600514095,inat,0,not_useful,train,,,
2859280637,gbif,0,not_useful,train,CM,botany,Spirodela polyrhiza (L.) Schleid.
593039061,inat,0,not_useful,val,,,
592609042,inat,0,not_useful,train,,,
608349798,inat,0,not_useful,train,,,
4849454643,gbif,0,not_useful,val,BUT,,Rhaphidostegium carolinianum (Müll.Hal.) A.Jaeger
608221755,inat,0,not_useful,train,,,
606458622,inat,0,not_useful,train,,,
608430447,inat,0,not_useful,train,,,
608429936,inat,0,not_useful,train,,,
608387371,inat,0,not_useful,train,,,
608430106,inat,0,not_useful,train,,,
607849879,inat,0,not_useful,train,,,
498833892,inat,0,not_useful,val,,,
608358248,inat,0,not_useful,train,,,
2859305617,gbif,0,not_useful,train,CM,botany,Lemna trisulca L.
5083026531,gbif,0,not_useful,train,K,Herbarium,Maireana triptera (Benth.) Paul G.Wilson
608091339,inat,0,not_useful,test,,,
2859306596,gbif,0,not_useful,test,CM,botany,Lemna minor L.
472895947,inat,0,not_useful,train,,,
608449663,inat,0,not_useful,val,,,
608113778,inat,0,not_useful,train,,,
593959330,inat,0,not_useful,train,,,
602152135,inat,0,not_useful,train,,,
586794140,inat,0,not_useful,test,,,
3751300076,gbif,0,not_useful,test,UHM,HAW-A,Chaetophora lobata Schrank
608440070,inat,0,not_useful,val,,,
5138132229,gbif,0,not_useful,train,DUL,,Amphidium lapponicum (Hedw.) Schimp.
3751291314,gbif,0,not_useful,train,UHM,HAW-A,Cladophora glomerata (L.) Kütz.
608244589,inat,0,not_useful,train,,,
608399593,inat,0,not_useful,train,,,
607983307,inat,0,not_useful,train,,,
608428474,inat,0,not_useful,train,,,
604226272,inat,0,not_useful,train,,,
600288623,inat,0,not_useful,test,,,
2859307628,gbif,0,not_useful,train,CM,botany,Spirodela polyrhiza (L.) Schleid.
2859014290,gbif,0,not_useful,train,CM,botany,Wolffia columbiana H.Karst.
2859280636,gbif,0,not_useful,train,CM,botany,Wolffia borealis (Engelm.) Landolt
2859014291,gbif,0,not_useful,train,CM,botany,Lemna minor L.
608036128,inat,0,not_useful,train,,,
606999268,inat,0,not_useful,val,,,
608380223,inat,0,not_useful,train,,,
607966588,inat,0,not_useful,test,,,
501542157,inat,0,not_useful,val,,,
607492324,inat,0,not_useful,test,,,
694847157,gbif,0,not_useful,val,MSB,MSBvplantscoll,Peucedanum longibracteolatum Parolly & Nordt
608397887,inat,0,not_useful,val,,,
2243353667,gbif,0,not_useful,train,USU,UTC,Parodia × erubescens (Osten) D.R.Hunt
608338697,inat,0,not_useful,test,,,
5922593415,gbif,0,not_useful,train,NRM,POLLENREFERENCE,Stegnosperma halimifolium Benth.
607517011,gbif,0,not_useful,train,MNHN,P,Diodia L.
2859027635,gbif,0,not_useful,train,CM,botany,Wolffia columbiana H.Karst.
607200782,inat,0,not_useful,train,,,
2859021302,gbif,0,not_useful,train,CM,botany,Lemna minor L.
335387845,inat,0,not_useful,train,,,
606125560,inat,0,not_useful,val,,,
607256510,inat,0,not_useful,test,,,
608421538,inat,0,not_useful,val,,,
598209313,inat,0,not_useful,train,,,
2859308301,gbif,0,not_useful,train,CM,botany,Lemna trisulca L.
606572853,inat,0,not_useful,train,,,
473338425,inat,0,not_useful,train,,,
603258794,inat,0,not_useful,test,,,
608278160,inat,0,not_useful,train,,,
2859304301,gbif,0,not_useful,train,CM,botany,Lemna trisulca L.
608384263,inat,0,not_useful,train,,,
608306877,inat,0,not_useful,train,,,
2859130822,gbif,0,not_useful,train,CM,botany,Allium cepa L.
605892568,inat,0,not_useful,train,,,
2859023304,gbif,0,not_useful,train,CM,botany,Spirodela polyrhiza (L.) Schleid.
452135940,inat,0,not_useful,test,,,
608133587,inat,0,not_useful,train,,,
2883349393,gbif,0,not_useful,train,AK,AK,Magnolia doltsopa (Buch.-Ham. ex DC.) Figlar
2859021627,gbif,0,not_useful,train,CM,botany,Wolffia columbiana H.Karst.
578052948,inat,0,not_useful,train,,,
608088116,inat,0,not_useful,val,,,
608243452,inat,0,not_useful,train,,,
605812952,inat,0,not_useful,test,,,
589000423,inat,0,not_useful,train,,,
606812879,inat,0,not_useful,train,,,
608106351,inat,0,not_useful,val,,,
608145266,inat,0,not_useful,train,,,
608149088,inat,0,not_useful,val,,,
585069891,inat,0,not_useful,train,,,
2859074323,gbif,0,not_useful,train,CM,botany,Amelanchier canadensis (L.) Medik.
3807822301,gbif,0,not_useful,train,nbf,so2-algae,Palmaria palmata (L.) F.Weber & D.Mohr
2859304628,gbif,0,not_useful,train,CM,botany,Lemna minor L.
2859279626,gbif,0,not_useful,test,CM,botany,Lemna turionifera Landolt
608420945,inat,0,not_useful,test,,,
597263221,inat,0,not_useful,train,,,
606993612,inat,0,not_useful,test,,,
3001195852,gbif,0,not_useful,val,TAM,TAM,Hottonia palustris L.
2859019619,gbif,0,not_useful,train,CM,botany,Wolffia borealis (Engelm.) Landolt
4092655539,gbif,0,not_useful,train,UARK,,Hedwigia ciliata (Hedw.) P.Beauv.
608409849,inat,0,not_useful,train,,,
608444102,inat,0,not_useful,val,,,
2859307625,gbif,0,not_useful,val,CM,botany,Lemna minor L.
608081527,inat,0,not_useful,train,,,
164505205,inat,0,not_useful,train,,,
604350532,inat,0,not_useful,test,,,
605025711,inat,0,not_useful,train,,,
605847313,inat,0,not_useful,train,,,
2859283305,gbif,0,not_useful,train,CM,botany,Lemna turionifera Landolt
2859298295,gbif,0,not_useful,train,CM,botany,Lemna minor L.
608243449,inat,0,not_useful,val,,,
608407118,inat,0,not_useful,train,,,
607487771,inat,0,not_useful,train,,,
582889425,inat,0,not_useful,train,,,
581989384,inat,0,not_useful,train,,,
608409766,inat,0,not_useful,train,,,
599994877,inat,0,not_useful,train,,,
5893313071,gbif,0,not_useful,train,SGAV-and-NHMD,,Fissidens bryoides Hedw.
2859025630,gbif,0,not_useful,train,CM,botany,Lemna minor L.
238783826,inat,0,not_useful,train,,,
608434966,inat,0,not_useful,train,,,
595675257,inat,0,not_useful,train,,,
381107836,inat,0,not_useful,train,,,
3016532361,gbif,0,not_useful,train,TU,TU(B),Papaver radicatum Rottb.
2859273865,gbif,0,not_useful,train,CM,botany,Eleocharis acicularis (L.) Roem. & Schult.
606552484,inat,0,not_useful,train,,,
2859325332,gbif,0,not_useful,val,CM,botany,Amelanchier canadensis (L.) Medik.
597396756,inat,0,not_useful,train,,,
2859307626,gbif,0,not_useful,train,CM,botany,Spirodela polyrhiza (L.) Schleid.
480978212,inat,0,not_useful,train,,,
608092539,inat,0,not_useful,train,,,
594377545,inat,0,not_useful,val,,,
606018738,inat,0,not_useful,val,,,
606568105,inat,0,not_useful,val,,,
608427013,inat,0,not_useful,val,,,
397361831,inat,0,not_useful,test,,,
2859281694,gbif,0,not_useful,test,CM,botany,Spirodela polyrhiza (L.) Schleid.
600723163,inat,0,not_useful,train,,,
2859306626,gbif,0,not_useful,train,CM,botany,Wolffia columbiana H.Karst.
5922557578,gbif,0,not_useful,train,NRM,POLLENREFERENCE,Stylidium elongatum Benth.
2859082741,gbif,0,not_useful,train,CM,botany,Drosera rotundifolia L.
604403034,inat,0,not_useful,test,,,
606330783,inat,0,not_useful,train,,,
593048532,inat,0,not_useful,test,,,
2859023624,gbif,0,not_useful,train,CM,botany,Wolffia columbiana H.Karst.
2859306629,gbif,0,not_useful,train,CM,botany,Lemna minor L.
603873286,inat,0,not_useful,train,,,
569865266,inat,0,not_useful,train,,,
5138134916,gbif,0,not_useful,test,DUL,,Diphyscium foliosum (Hedw.) D.Mohr
608326634,inat,0,not_useful,test,,,
608189739,inat,0,not_useful,train,,,
597909274,inat,0,not_useful,val,,,
325456323,gbif,0,not_useful,train,BGBM,AlgaTerra,Chlorogonium elongatum (P.A.Dangeard) Francé
2859295300,gbif,0,not_useful,test,CM,botany,Lemna turionifera Landolt
607282507,inat,0,not_useful,train,,,
520339475,inat,0,not_useful,test,,,
607901371,inat,0,not_useful,val,,,
607681690,gbif,0,not_useful,train,MNHN,P,Galium murale (L.) All.
2859502320,gbif,0,not_useful,val,CM,botany,Salvia splendens Sellow ex Nees
607022429,inat,0,not_useful,test,,,
2859014287,gbif,0,not_useful,val,CM,botany,Lemna perpusilla Torr.
603689356,inat,0,not_useful,test,,,
2515156008,gbif,0,not_useful,val,,Botany,Tolypella glomerata (Desv.) Leonh.
5922593395,gbif,0,not_useful,val,NRM,POLLENREFERENCE,Staphylea bumalda DC.
577980776,inat,0,not_useful,train,,,
608401527,inat,0,not_useful,val,,,
608349824,inat,0,not_useful,test,,,
605415422,inat,0,not_useful,train,,,
607875072,inat,0,not_useful,train,,,
608126564,inat,0,not_useful,train,,,
585908491,inat,0,not_useful,train,,,
608196291,inat,0,not_useful,val,,,
607181392,inat,0,not_useful,train,,,
607882998,inat,0,not_useful,val,,,
608284248,inat,0,not_useful,train,,,
608243267,inat,0,not_useful,train,,,
3439483701,gbif,0,not_useful,test,H,,Magnolia guatemalensis Donn.Sm.
601096909,inat,0,not_useful,train,,,
608339040,inat,0,not_useful,train,,,
557093149,inat,0,not_useful,train,,,
608133921,inat,0,not_useful,train,,,
2859010500,gbif,0,not_useful,test,CM,botany,Sciadopitys verticillata (Thunb.) Siebold & Zucc.
607316009,inat,0,not_useful,train,,,
3751292309,gbif,0,not_useful,val,UHM,HAW-A,Uronema confervicola Lagerh.
603420682,inat,0,not_useful,test,,,
591157963,inat,0,not_useful,test,,,
607921980,inat,0,not_useful,test,,,
599874655,inat,0,not_useful,test,,,
608435266,inat,0,not_useful,test,,,
602980543,inat,0,not_useful,train,,,
2859356593,gbif,0,not_useful,train,CM,botany,Brassica rapa L.
606317049,inat,0,not_useful,train,,,
2859026624,gbif,0,not_useful,train,CM,botany,Spirodela polyrhiza (L.) Schleid.
578460984,inat,0,not_useful,train,,,
608276520,inat,0,not_useful,val,,,
2859018285,gbif,0,not_useful,train,CM,botany,Lemna minor L.
605296722,inat,0,not_useful,train,,,
2859298296,gbif,0,not_useful,val,CM,botany,Lemna turionifera Landolt
608298476,inat,0,not_useful,train,,,
608389395,inat,0,not_useful,train,,,
2859283628,gbif,0,not_useful,test,CM,botany,Lemna minor L.
607950914,inat,0,not_useful,val,,,
608409689,inat,0,not_useful,val,,,
607724261,gbif,0,not_useful,train,MNHN,P,Ardisia humilis Vahl
608333583,inat,0,not_useful,train,,,
2859308304,gbif,0,not_useful,test,CM,botany,Spirodela polyrhiza (L.) Schleid.
597382089,inat,0,not_useful,train,,,
2859111595,gbif,0,not_useful,train,CM,botany,Cucurbita maxima Wall.
575793398,inat,0,not_useful,test,,,
608266857,inat,0,not_useful,val,,,
3898346337,gbif,0,not_useful,train,US,US,Cephaloziella starkei var. ericetorum C.E.O.Jensen
499344635,inat,0,not_useful,val,,,
607784830,inat,0,not_useful,test,,,
605015800,inat,0,not_useful,train,,,
572316619,inat,0,not_useful,train,,,
608105464,inat,0,not_useful,test,,,
2859304627,gbif,0,not_useful,train,CM,botany,Spirodela polyrhiza (L.) Schleid.
604984992,inat,0,not_useful,train,,,
605308665,inat,0,not_useful,val,,,
608333748,inat,0,not_useful,test,,,
608312832,inat,0,not_useful,train,,,
2859279307,gbif,0,not_useful,train,CM,botany,Lemna minor L.
3751298317,gbif,0,not_useful,val,UHM,HAW-A,Batrachospermum gelatinosum (L.) DC.
1986856405,gbif,0,not_useful,train,USU,UTC,Eriogonum shockleyi S.Watson
607808139,gbif,0,not_useful,train,MNHN,P,Blackstonia perfoliata (L.) Huds.
2859011299,gbif,0,not_useful,train,CM,botany,Lemna minor L.
607749818,gbif,0,not_useful,train,MNHN,P,Psychotria L.
599477666,inat,0,not_useful,train,,,
736268660,gbif,0,not_useful,test,BGBM,AlgaTerra,Spermatozopsis exsultans Korshikov
599677623,inat,0,not_useful,val,,,
502802539,inat,0,not_useful,val,,,
2859471349,gbif,0,not_useful,train,CM,botany,Verbena L.
601408344,inat,0,not_useful,train,,,
608444832,inat,0,not_useful,val,,,
607503284,inat,0,not_useful,val,,,
407631327,inat,0,not_useful,train,,,
608314714,inat,0,not_useful,train,,,
608224164,inat,0,not_useful,train,,,
2859297295,gbif,0,not_useful,test,CM,botany,Wolffia columbiana H.Karst.
2859472326,gbif,0,not_useful,val,CM,botany,Coleus blumei Benth.
3023068309,gbif,0,not_useful,train,Western Australian Herbarium,GFBio201900230SNSB,Tribulopis pentandra R.Br.
583181753,inat,0,not_useful,val,,,
607817392,gbif,0,not_useful,train,MNHN,P,Saurauia oreadum Diels
2242355626,gbif,1,aberrant,train,DBG,KHD,Lemna minor L.
2859379758,gbif,1,aberrant,train,CM,botany,Frankenia nothria Thunb.
2859295630,gbif,1,aberrant,val,CM,botany,Pinus rigida Mill.
912171873,gbif,1,aberrant,test,K,Herbarium,Diplotropis ferruginea Benth.
2859282744,gbif,1,aberrant,train,CM,botany,Spirodela polyrhiza (L.) Schleid.
4146076309,gbif,1,aberrant,train,CM,botany,Pinus serotina Michx.
2859416900,gbif,1,aberrant,train,CM,botany,Gymnocladus dioicus (L.) K.Koch
2859099178,gbif,1,aberrant,train,CM,botany,Cucurbita pepo L.
2859403691,gbif,1,aberrant,val,CM,botany,Castanea dentata (Marshall) Borkh.
3856109424,gbif,1,aberrant,train,LMM,,Ribes nigrum L.
2859193243,gbif,1,aberrant,test,CM,botany,Rhus glabra L.
2859368129,gbif,1,aberrant,val,CM,botany,Carya ovata (Mill.) K.Koch
912172151,gbif,1,aberrant,val,K,Herbarium,Zollernia ilicifolia (Brongn.) Vogel
2859166951,gbif,1,aberrant,train,CM,botany,Dirca palustris L.
3024612452,gbif,1,aberrant,val,M-Lichens,BSMlichenscoll,Betula pendula Roth
4146079308,gbif,1,aberrant,train,CM,botany,Quercus macrocarpa Michx.
2859099320,gbif,1,aberrant,train,CM,botany,Diospyros virginiana L.
1804492211,gbif,1,aberrant,train,CMN,CANM,Sphagnum squarrosum Crome
2859269647,gbif,1,aberrant,train,CM,botany,Pinus cembra L.
2859135890,gbif,1,aberrant,val,CM,botany,Cimicifuga americana Michx.
4924374603,gbif,1,aberrant,train,MSB-3028,Herbarium,Hydnora africana Thunb.
2981802780,gbif,1,aberrant,train,O,B,Cephaloziella hampeana (Nees) Schiffn.
1258207975,gbif,1,aberrant,test,MO,Tropicos,Nothofagus cunninghamii (Hook.) Oerst.
864923576,gbif,1,aberrant,train,UdeM,MT,Dracaena cubensis Vict.
63861105,gbif,1,aberrant,train,BRM,AWI-Herbarium Marine Macroalgae,Cruoria pellita (Lyngbye) Fries
2859308740,gbif,1,aberrant,val,CM,botany,Spirodela polyrhiza (L.) Schleid.
3856126107,gbif,1,aberrant,train,LMM,,Narthecium ossifragum (L.) Huds.
2859119528,gbif,1,aberrant,train,CM,botany,Carya ovata (Mill.) K.Koch
2859011647,gbif,1,aberrant,train,CM,botany,Pinus contorta Douglas ex Loudon
4924375253,gbif,1,aberrant,train,MSB-3028,Herbarium,Hydnora africana Thunb.
2859026716,gbif,1,aberrant,test,CM,botany,Lemna minor L.
3893510373,gbif,1,aberrant,val,USCH,BRYOPHYTE,Archidium donnellii Austin
2859377088,gbif,1,aberrant,train,CM,botany,Dioscorea Plum. ex L.
2859027391,gbif,1,aberrant,train,CM,botany,Symplocarpus foetidus (L.) Salisb. ex Nutt.
3028973830,gbif,1,aberrant,train,JE,Herbarium Haussknecht JE,Dicranum flagellare Hedw.
2859404163,gbif,1,aberrant,train,CM,botany,Carya tomentosa (Lam.) Nutt.
2242368347,gbif,1,aberrant,train,DBG,KHD,Koenigia islandica L.
1061098245,gbif,1,aberrant,train,UCMP,P,Salix laevigata Bebb
2859123167,gbif,1,aberrant,train,CM,botany,Quercus coccinea Münchh.
4891616354,gbif,1,aberrant,test,MM,Herbarium,Marsippospermum grandiflorum (L.fil.) Hook.fil.
2859272644,gbif,1,aberrant,val,CM,botany,Pinus flexilis E.James
1057357915,gbif,1,aberrant,val,NHMUK,BOT,Bourreria domingensis (A.DC.) Griseb.
2859402145,gbif,1,aberrant,train,CM,botany,Corylus L.
2859443486,gbif,1,aberrant,train,CM,botany,Ilex verticillata (L.) A.Gray
2859174101,gbif,1,aberrant,train,CM,botany,Robinia pseudoacacia L.
2859205320,gbif,1,aberrant,test,CM,botany,Sesamum indicum L.
4987946738,gbif,1,aberrant,train,ILL,,Coccomyxa dispar Schmidle
2859270652,gbif,1,aberrant,train,CM,botany,Pinus sylvestris L.
4987951817,gbif,1,aberrant,train,ILL,,Hildenbrandia prototypus Nardo
5904911232,gbif,1,aberrant,train,MSB-3159,Herbarium,Montinia caryophyllacea Thunb.
2859426918,gbif,1,aberrant,train,CM,botany,Eugenia caryophyllus (Spreng.) Bullock & S.G.Harrison
2242417109,gbif,1,aberrant,train,DBG,KHD,Lemna minor L.
2859403693,gbif,1,aberrant,train,CM,botany,Quercus rubra var. rubra
2859095203,gbif,1,aberrant,val,CM,botany,Sechium edule (Jacq.) Sw.
2859433720,gbif,1,aberrant,train,CM,botany,Laurus nobilis L.
2859015634,gbif,1,aberrant,val,CM,botany,Picea glauca (Moench) Voss
2859281320,gbif,1,aberrant,test,CM,botany,Lemna turionifera Landolt
1998561397,gbif,1,aberrant,train,A,A,Magnolia denudata var. purpurascens Rehder & E.H.Wilson
4035437021,gbif,1,aberrant,test,HIFP,HIFP,"Crepidomanes parvulum (Poir.) Nivart, Senterre & Dubuisson"
2859429729,gbif,1,aberrant,train,CM,botany,Laurus nobilis L.
2859024321,gbif,1,aberrant,test,CM,botany,Symplocarpus foetidus (L.) Salisb. ex Nutt.
2859150761,gbif,1,aberrant,test,CM,botany,Cinnamomum zeylanicum Blume
4891616383,gbif,1,aberrant,train,MM,Herbarium,Misodendrum punctulatum Sol. ex G.Forst.
2859432702,gbif,1,aberrant,val,CM,botany,Sassafras albidum (Nutt.) Nees
2859430708,gbif,1,aberrant,train,CM,botany,Nelumbo nucifera Gaertn.
4924375108,gbif,1,aberrant,train,MSB-3028,Herbarium,Hydnora africana Thunb.
2858991934,gbif,1,aberrant,train,CM,botany,Zea mays subsp. mays
2859027409,gbif,1,aberrant,train,CM,botany,Lemna minor L.
575347150,gbif,1,aberrant,val,RBGE,E,Calymperopsis tjibodensis (M.Fleisch.) M.Fleisch.
2859124169,gbif,1,aberrant,train,CM,botany,Juglans nigra L.
2859269642,gbif,1,aberrant,train,CM,botany,Pinus ponderosa Douglas ex C.Lawson
2859108507,gbif,1,aberrant,test,CM,botany,Carya glabra (Mill.) Sweet
2859015635,gbif,1,aberrant,train,CM,botany,Picea mariana (Mill.) Britton et al.
4116769718,gbif,1,aberrant,train,GMS,,Gomontia polyrhiza (Lagerh.) Bornet & Flahault
2242422518,gbif,1,aberrant,train,DBG,KHD,Callitriche palustris L.
